y,preds,name,type,cell_type_label,disease
0.0,0,MAPK6,test,fibroblast,IBD
0.0,0,HSPA5,test,fibroblast,IBD
0.0,0,F3,test,fibroblast,IBD
0.0,0,ABCC9,test,fibroblast,IBD
0.0,0,GPX7,test,fibroblast,IBD
0.0,0,CLK1,test,fibroblast,IBD
0.0,0,GLA,test,fibroblast,IBD
0.0,0,GGPS1,test,fibroblast,IBD
0.0,0,PTGDS,test,fibroblast,IBD
0.0,0,PSMB1,test,fibroblast,IBD
0.0,0,COX6B1,test,fibroblast,IBD
1.0,0,DDB1,test,fibroblast,IBD
0.0,0,SMPD1,test,fibroblast,IBD
0.0,0,NQO1,test,fibroblast,IBD
0.0,0,KEAP1,test,fibroblast,IBD
0.0,0,RBP1,test,fibroblast,IBD
0.0,0,P4HA1,test,fibroblast,IBD
1.0,0,SMAD7,test,fibroblast,IBD
0.0,0,DAPK3,test,fibroblast,IBD
0.0,0,PKM,test,fibroblast,IBD
0.0,0,CSRP1,test,fibroblast,IBD
0.0,0,APLP2,test,fibroblast,IBD
0.0,0,SLC38A2,test,fibroblast,IBD
0.0,0,CALR,test,fibroblast,IBD
0.0,0,CPE,test,fibroblast,IBD
0.0,0,RORB,test,fibroblast,IBD
0.0,0,MAP4,test,fibroblast,IBD
0.0,0,CAMLG,test,fibroblast,IBD
1.0,0,RBX1,test,fibroblast,IBD
0.0,0,SERPINB6,test,fibroblast,IBD
0.0,0,C1QBP,test,fibroblast,IBD
0.0,0,NUAK1,test,fibroblast,IBD
0.0,0,ALDH1A1,test,fibroblast,IBD
0.0,0,LUM,test,fibroblast,IBD
1.0,0,PRKCA,test,fibroblast,IBD
0.0,0,RCAN1,test,fibroblast,IBD
0.0,0,PHB2,test,fibroblast,IBD
0.0,0,CKS1B,test,fibroblast,IBD
0.0,0,EPAS1,test,fibroblast,IBD
0.0,0,SERPINF1,test,fibroblast,IBD
1.0,0,AGTR1,test,fibroblast,IBD
0.0,0,HSPB1,test,fibroblast,IBD
0.0,0,AKR1B1,test,fibroblast,IBD
0.0,0,FGF2,test,fibroblast,IBD
0.0,0,EZH1,test,fibroblast,IBD
0.0,0,ACADS,test,fibroblast,IBD
0.0,0,S100A6,test,fibroblast,IBD
0.0,0,CSAD,test,fibroblast,IBD
0.0,0,NCS1,test,fibroblast,IBD
1.0,0,PTGS2,test,fibroblast,IBD
0.0,0,PIM1,test,fibroblast,IBD
0.0,0,NEU1,test,fibroblast,IBD
0.0,0,PDGFRB,test,fibroblast,IBD
0.0,0,SPTLC1,test,fibroblast,IBD
0.0,0,CCT3,test,fibroblast,IBD
0.0,0,PRDX1,test,fibroblast,IBD
0.0,0,ATP6V1G1,test,global,IBD
0.0,0,CHRNB4,test,global,IBD
0.0,0,PRSS1,test,global,IBD
0.0,0,C1QC,test,global,IBD
0.0,0,CSAD,test,global,IBD
0.0,0,CHUK,test,global,IBD
0.0,0,TYRO3,test,global,IBD
0.0,0,GSTO2,test,global,IBD
0.0,0,IL11RA,test,global,IBD
1.0,0,IL2RA,test,global,IBD
1.0,0,CXCL10,test,global,IBD
1.0,0,FFAR2,test,global,IBD
0.0,0,CAMLG,test,global,IBD
1.0,0,PRKD3,test,global,IBD
0.0,0,MTAP,test,global,IBD
0.0,0,BAAT,test,global,IBD
0.0,0,AANAT,test,global,IBD
0.0,0,F7,test,global,IBD
0.0,0,NAGA,test,global,IBD
1.0,0,PTGS2,test,global,IBD
0.0,0,CDC42BPG,test,global,IBD
0.0,0,ACADS,test,global,IBD
0.0,0,ATP6V1C2,test,global,IBD
0.0,0,S100A6,test,global,IBD
0.0,0,HIPK2,test,global,IBD
0.0,0,ALAD,test,global,IBD
0.0,0,AKR1B1,test,global,IBD
0.0,0,HTR6,test,global,IBD
0.0,0,SCN2B,test,global,IBD
0.0,0,KRT10,test,global,IBD
0.0,0,FGA,test,global,IBD
0.0,0,CAST,test,global,IBD
0.0,0,RGN,test,global,IBD
0.0,0,SERPINB6,test,global,IBD
0.0,0,SRR,test,global,IBD
0.0,0,AURKA,test,global,IBD
0.0,0,NSDHL,test,global,IBD
0.0,0,MARK4,test,global,IBD
0.0,0,GRB2,test,global,IBD
0.0,0,DARS2,test,global,IBD
0.0,0,KCNJ3,test,global,IBD
0.0,0,C1QBP,test,global,IBD
0.0,0,SMO,test,global,IBD
1.0,0,GABRB3,test,global,IBD
0.0,0,CPS1,test,global,IBD
0.0,0,CALCA,test,global,IBD
0.0,0,DAPK3,test,global,IBD
0.0,0,EPHB2,test,global,IBD
0.0,0,ATP6V1B2,test,global,IBD
1.0,0,GABRA2,test,global,IBD
1.0,0,ITGA4,test,global,IBD
0.0,0,AAK1,test,global,IBD
0.0,0,GLP1R,test,global,IBD
0.0,0,KCNJ11,test,global,IBD
0.0,0,PDK4,test,global,IBD
0.0,0,NCS1,test,global,IBD
0.0,0,ALDH1A1,test,global,IBD
0.0,0,FOLR1,test,global,IBD
0.0,0,PPARGC1B,test,global,IBD
1.0,0,GABRG3,test,global,IBD
1.0,0,SMAD7,test,global,IBD
0.0,0,MAP4K1,test,global,IBD
0.0,0,ATP6V1A,test,global,IBD
0.0,0,CALR,test,global,IBD
0.0,0,RDH13,test,global,IBD
0.0,0,ACAD8,test,global,IBD
0.0,0,DLAT,test,global,IBD
0.0,0,AZGP1,test,global,IBD
0.0,0,KCNA3,test,global,IBD
0.0,0,ULK2,test,global,IBD
0.0,0,KCNA4,test,global,IBD
0.0,0,BCHE,test,global,IBD
0.0,0,PHKG1,test,global,IBD
0.0,0,F13B,test,global,IBD
1.0,0,GABRA6,test,global,IBD
1.0,0,PRKCA,test,global,IBD
0.0,0,CPE,test,global,IBD
0.0,0,ITIH4,test,global,IBD
0.0,0,RIOK2,test,global,IBD
0.0,0,BECN1,test,global,IBD
0.0,0,RANBP1,test,global,IBD
0.0,0,RCAN1,test,global,IBD
0.0,0,PTGER2,test,global,IBD
0.0,0,AVPR1B,test,global,IBD
0.0,0,PRDX1,test,global,IBD
0.0,0,SLC10A2,test,global,IBD
0.0,0,P3H1,test,global,IBD
0.0,0,TESMIN,test,global,IBD
0.0,0,PDPK1,test,global,IBD
0.0,0,TUBA4A,test,global,IBD
0.0,0,MKNK1,test,global,IBD
0.0,0,ATP6V0D2,test,global,IBD
0.0,0,CALM2,test,global,IBD
0.0,0,MT1F,test,global,IBD
0.0,0,SERPINF1,test,global,IBD
1.0,0,JAK2,test,global,IBD
1.0,0,MMP1,test,global,IBD
0.0,0,GRIK1,test,global,IBD
0.0,0,KDM5D,test,global,IBD
0.0,0,STK39,test,global,IBD
0.0,0,SLC7A2,test,global,IBD
0.0,0,F3,test,global,IBD
0.0,0,PAK5,test,global,IBD
0.0,0,SLC52A2,test,global,IBD
0.0,0,CLASP1,test,global,IBD
1.0,0,CD40LG,test,global,IBD
0.0,0,GSTA2,test,global,IBD
0.0,0,SLC22A6,test,global,IBD
0.0,0,HSPB1,test,global,IBD
0.0,0,ITPR2,test,global,IBD
0.0,0,CBX5,test,global,IBD
0.0,0,TRDMT1,test,global,IBD
0.0,0,FGFR4,test,global,IBD
0.0,0,GSTA1,test,global,IBD
0.0,0,PIK3C2G,test,global,IBD
0.0,0,TRPM4,test,global,IBD
0.0,0,BMP2K,test,global,IBD
0.0,0,HTR3A,test,global,IBD
0.0,0,CAT,test,global,IBD
0.0,0,CYP19A1,test,global,IBD
0.0,0,PROC,test,global,IBD
0.0,0,PML,test,global,IBD
0.0,0,AADAT,test,global,IBD
0.0,0,PLOD3,test,global,IBD
0.0,0,PTPN4,test,global,IBD
0.0,0,GSTM2,test,global,IBD
0.0,0,NTRK1,test,global,IBD
1.0,0,TPH1,test,global,IBD
0.0,0,MAPK8IP1,test,global,IBD
0.0,0,P4HA1,test,global,IBD
0.0,0,TBXAS1,test,global,IBD
0.0,0,ATP6V1D,test,global,IBD
0.0,0,SLC38A2,test,global,IBD
0.0,0,ALDH3A2,test,global,IBD
0.0,0,GSTM4,test,global,IBD
0.0,0,CTDSP1,test,global,IBD
1.0,0,OPRM1,test,global,IBD
0.0,0,ATP2C2,test,global,IBD
0.0,0,RBP1,test,global,IBD
0.0,0,CYP2C9,test,global,IBD
0.0,0,ELANE,test,global,IBD
0.0,0,CLK1,test,global,IBD
0.0,0,ACSS2,test,global,IBD
0.0,0,SLC15A2,test,global,IBD
0.0,0,EGLN1,test,global,IBD
0.0,0,IRAK3,test,global,IBD
0.0,0,NQO1,test,global,IBD
0.0,0,CPB2,test,global,IBD
0.0,0,KCNJ12,test,global,IBD
0.0,0,CRYZ,test,global,IBD
0.0,0,KCNQ5,test,global,IBD
0.0,0,GLTP,test,global,IBD
0.0,0,ULK1,test,global,IBD
0.0,0,ATP6V0A2,test,global,IBD
0.0,0,TAOK3,test,global,IBD
0.0,0,ODC1,test,global,IBD
0.0,0,HTATIP2,test,global,IBD
0.0,0,CACNA1H,test,global,IBD
0.0,0,CSRP1,test,global,IBD
0.0,0,RRM2B,test,global,IBD
0.0,0,HBB,test,global,IBD
0.0,0,PIM1,test,global,IBD
0.0,0,LATS1,test,global,IBD
1.0,0,HRH1,test,global,IBD
1.0,0,SELPLG,test,global,IBD
0.0,0,FARSA,test,global,IBD
0.0,0,SRC,test,global,IBD
0.0,0,CSN3,test,global,IBD
0.0,0,DHCR7,test,global,IBD
0.0,0,ABCC9,test,global,IBD
0.0,0,MOCOS,test,global,IBD
0.0,0,ITGA2B,test,global,IBD
0.0,0,PLK2,test,global,IBD
0.0,0,MCFD2,test,global,IBD
0.0,0,PFAS,test,global,IBD
0.0,0,CTPS1,test,global,IBD
0.0,0,WEE1,test,global,IBD
0.0,0,C8G,test,global,IBD
0.0,0,C4B,test,global,IBD
0.0,0,HDAC10,test,global,IBD
0.0,0,C4A,test,global,IBD
1.0,0,CD3E,test,global,IBD
0.0,0,EGF,test,global,IBD
0.0,0,GSK3B,test,global,IBD
0.0,0,GRIK5,test,global,IBD
0.0,0,COX6A2,test,global,IBD
0.0,0,TNNC2,test,global,IBD
0.0,0,PRKAG1,test,global,IBD
0.0,0,TUBG1,test,global,IBD
0.0,0,IMPA2,test,global,IBD
0.0,0,PTGDS,test,global,IBD
0.0,0,CAMK2B,test,global,IBD
0.0,0,CCT3,test,global,IBD
1.0,0,S1PR1,test,global,IBD
0.0,0,EPHA5,test,global,IBD
0.0,0,PSMB1,test,global,IBD
0.0,0,CEL,test,global,IBD
0.0,0,CYSLTR1,test,global,IBD
0.0,0,CSNK1A1,test,global,IBD
0.0,0,AKR1C2,test,global,IBD
0.0,0,RIOK3,test,global,IBD
0.0,0,NEU1,test,global,IBD
0.0,0,C5,test,global,IBD
0.0,0,STK35,test,global,IBD
0.0,0,MARK2,test,global,IBD
0.0,0,AGXT,test,global,IBD
0.0,0,TARS2,test,global,IBD
1.0,0,VDR,test,global,IBD
0.0,0,COX4I1,test,global,IBD
0.0,0,GGT1,test,global,IBD
0.0,0,OGFOD2,test,global,IBD
0.0,0,CACNG2,test,global,IBD
1.0,0,DDB1,test,global,IBD
0.0,0,NEIL2,test,global,IBD
1.0,0,NCBP2,test,global,IBD
1.0,0,RBX1,test,global,IBD
0.0,0,LIG3,test,global,IBD
0.0,0,CHRNA7,test,global,IBD
0.0,0,DYRK1A,test,global,IBD
0.0,0,EPAS1,test,global,IBD
0.0,0,HTR1D,test,global,IBD
0.0,0,OXTR,test,global,IBD
0.0,0,RAMP2,test,global,IBD
0.0,0,SMPD1,test,global,IBD
0.0,0,PPT1,test,global,IBD
0.0,0,ITGB3,test,global,IBD
1.0,0,AGTR1,test,global,IBD
0.0,0,LUM,test,global,IBD
0.0,0,NPM1,test,global,IBD
0.0,0,HPR,test,global,IBD
0.0,0,EIF2AK2,test,global,IBD
0.0,0,SF1,test,global,IBD
0.0,0,PIK3CA,test,global,IBD
0.0,0,HSPA5,test,global,IBD
0.0,0,CKS1B,test,global,IBD
0.0,0,ACVR1B,test,global,IBD
0.0,0,HSPA13,test,global,IBD
0.0,0,PAK6,test,global,IBD
0.0,0,MAP3K13,test,global,IBD
0.0,0,MAPK7,test,global,IBD
0.0,0,DHRS4,test,global,IBD
0.0,0,GGPS1,test,global,IBD
0.0,0,FOLR3,test,global,IBD
0.0,0,CAMK1G,test,global,IBD
0.0,0,MAPK6,test,global,IBD
0.0,0,FGF2,test,global,IBD
0.0,0,DYRK1B,test,global,IBD
0.0,0,COX6B1,test,global,IBD
0.0,0,LRAT,test,global,IBD
0.0,0,CDKN1A,test,global,IBD
0.0,0,LDHAL6B,test,global,IBD
0.0,0,EZH1,test,global,IBD
0.0,0,GPX7,test,global,IBD
0.0,0,IRAK4,test,global,IBD
0.0,0,SGPL1,test,global,IBD
0.0,0,FABP7,test,global,IBD
0.0,0,PKN2,test,global,IBD
0.0,0,PHB2,test,global,IBD
0.0,0,HNRNPD,test,global,IBD
0.0,0,GM2A,test,global,IBD
0.0,0,PKM,test,global,IBD
0.0,0,MAP4K4,test,global,IBD
0.0,0,GLA,test,global,IBD
0.0,0,CYP17A1,test,global,IBD
0.0,0,PNP,test,global,IBD
0.0,0,KEAP1,test,global,IBD
0.0,0,RIOK1,test,global,IBD
0.0,0,ALKBH2,test,global,IBD
0.0,0,HPX,test,global,IBD
0.0,0,LIMK1,test,global,IBD
0.0,0,MAP4,test,global,IBD
0.0,0,NPY2R,test,global,IBD
0.0,0,PDGFRB,test,global,IBD
0.0,0,HNMT,test,global,IBD
0.0,0,ASPA,test,global,IBD
0.0,0,ATF2,test,global,IBD
0.0,0,APLP2,test,global,IBD
0.0,0,CA6,test,global,IBD
0.0,0,GPT,test,global,IBD
0.0,0,RORB,test,global,IBD
0.0,0,PKMYT1,test,global,IBD
0.0,0,MDM2,test,global,IBD
0.0,0,RIPK4,test,global,IBD
0.0,0,NUAK1,test,global,IBD
0.0,0,SLK,test,global,IBD
0.0,0,NRXN1,test,global,IBD
0.0,0,MAP3K1,test,global,IBD
0.0,0,RAF1,test,global,IBD
0.0,0,CACNA1G,test,global,IBD
0.0,0,GCDH,test,global,IBD
0.0,0,FTCD,test,global,IBD
0.0,0,SPTLC1,test,global,IBD
0.0,0,MAP3K4,test,global,IBD
0.0,0,CASP9,test,global,IBD
0.0,0,DPYD,test,global,IBD
0.0,0,PGR,test,global,IBD
0.0,0,SRC,test,goblet cell,IBD
0.0,0,AZGP1,test,goblet cell,IBD
0.0,0,ACSS2,test,goblet cell,IBD
0.0,0,CYP2C9,test,goblet cell,IBD
0.0,0,MAP3K13,test,goblet cell,IBD
1.0,0,GABRB3,test,goblet cell,IBD
1.0,0,HRH1,test,goblet cell,IBD
1.0,0,GABRA2,test,goblet cell,IBD
0.0,0,ALDH1A1,test,goblet cell,IBD
0.0,0,GSTO2,test,goblet cell,IBD
0.0,0,PLK2,test,goblet cell,IBD
0.0,0,AKR1C2,test,goblet cell,IBD
0.0,0,CHRNA7,test,goblet cell,IBD
0.0,0,DHCR7,test,goblet cell,IBD
0.0,0,RIPK4,test,goblet cell,IBD
0.0,0,RIOK3,test,goblet cell,IBD
0.0,0,TRPM4,test,goblet cell,IBD
0.0,0,SLC15A2,test,goblet cell,IBD
0.0,0,PDK4,test,goblet cell,IBD
0.0,0,AURKA,test,goblet cell,IBD
0.0,0,CACNA1H,test,goblet cell,IBD
0.0,0,IMPA2,test,goblet cell,IBD
0.0,0,PRKAG1,test,goblet cell,IBD
0.0,0,RBP1,test,goblet cell,IBD
0.0,0,S100A6,test,goblet cell,IBD
0.0,0,MAPK6,test,goblet cell,IBD
0.0,0,CDC42BPG,test,goblet cell,IBD
0.0,0,HSPB1,test,goblet cell,IBD
0.0,0,EPHB2,test,goblet cell,IBD
0.0,0,NQO1,test,goblet cell,IBD
1.0,0,PRKCA,test,goblet cell,IBD
0.0,0,PDPK1,test,goblet cell,IBD
0.0,0,HSPA5,test,goblet cell,IBD
0.0,0,PNP,test,goblet cell,IBD
0.0,0,GPT,test,goblet cell,IBD
0.0,0,PPARGC1B,test,goblet cell,IBD
0.0,0,MARK2,test,goblet cell,IBD
0.0,0,SERPINB6,test,goblet cell,IBD
0.0,0,CSNK1A1,test,goblet cell,IBD
1.0,0,VDR,test,goblet cell,IBD
0.0,0,CAST,test,goblet cell,IBD
0.0,0,ODC1,test,goblet cell,IBD
0.0,0,GSTM4,test,goblet cell,IBD
0.0,0,STK39,test,goblet cell,IBD
0.0,0,CASP9,test,goblet cell,IBD
0.0,0,RDH13,test,goblet cell,IBD
0.0,0,WEE1,test,goblet cell,IBD
0.0,0,ACADS,test,goblet cell,IBD
0.0,0,CALR,test,goblet cell,IBD
0.0,0,F3,test,goblet cell,IBD
0.0,0,PROC,test,goblet cell,IBD
0.0,0,DAPK3,test,goblet cell,IBD
0.0,0,FGFR4,test,goblet cell,IBD
0.0,0,PKN2,test,goblet cell,IBD
0.0,0,KCNJ11,test,goblet cell,IBD
0.0,0,CALM2,test,goblet cell,IBD
0.0,0,PKMYT1,test,granulocyte,IBD
0.0,0,CKS1B,test,granulocyte,IBD
0.0,0,PKN2,test,granulocyte,IBD
0.0,0,RAF1,test,granulocyte,IBD
0.0,0,CTDSP1,test,granulocyte,IBD
0.0,0,RANBP1,test,granulocyte,IBD
0.0,0,PPARGC1B,test,granulocyte,IBD
0.0,0,CALM2,test,granulocyte,IBD
0.0,0,PPT1,test,granulocyte,IBD
0.0,0,IRAK4,test,granulocyte,IBD
1.0,0,ITGA4,test,granulocyte,IBD
0.0,0,IMPA2,test,granulocyte,IBD
0.0,0,PML,test,granulocyte,IBD
0.0,0,PSMB1,test,granulocyte,IBD
0.0,0,HNRNPD,test,granulocyte,IBD
1.0,0,RBX1,test,granulocyte,IBD
0.0,0,C1QBP,test,granulocyte,IBD
0.0,0,SF1,test,granulocyte,IBD
0.0,0,FARSA,test,granulocyte,IBD
0.0,0,PKM,test,granulocyte,IBD
0.0,0,HDAC10,test,granulocyte,IBD
0.0,0,DARS2,test,granulocyte,IBD
0.0,0,TESMIN,test,granulocyte,IBD
0.0,0,HSPA5,test,granulocyte,IBD
0.0,0,RIOK1,test,granulocyte,IBD
0.0,0,PHB2,test,granulocyte,IBD
0.0,0,SLC15A2,test,granulocyte,IBD
0.0,0,MAP4K4,test,granulocyte,IBD
0.0,0,S100A6,test,granulocyte,IBD
0.0,0,CTPS1,test,granulocyte,IBD
0.0,0,ITPR2,test,granulocyte,IBD
0.0,0,MTAP,test,granulocyte,IBD
0.0,0,MAP3K1,test,granulocyte,IBD
1.0,0,NCBP2,test,granulocyte,IBD
1.0,0,SELPLG,test,granulocyte,IBD
0.0,0,AURKA,test,granulocyte,IBD
0.0,0,ATF2,test,granulocyte,IBD
0.0,0,HBB,test,granulocyte,IBD
0.0,0,GSK3B,test,granulocyte,IBD
0.0,0,DYRK1A,test,granulocyte,IBD
0.0,0,DLAT,test,granulocyte,IBD
0.0,0,PNP,test,granulocyte,IBD
0.0,0,IRAK3,test,granulocyte,IBD
1.0,0,DDB1,test,granulocyte,IBD
0.0,0,CHUK,test,granulocyte,IBD
0.0,0,CAT,test,granulocyte,IBD
0.0,0,TARS2,test,granulocyte,IBD
0.0,0,GRB2,test,granulocyte,IBD
0.0,0,MARK2,test,granulocyte,IBD
0.0,0,PFAS,test,granulocyte,IBD
0.0,0,ELANE,test,granulocyte,IBD
1.0,0,PRKD3,test,granulocyte,IBD
0.0,0,CAST,test,granulocyte,IBD
0.0,0,CBX5,test,granulocyte,IBD
1.0,0,JAK2,test,granulocyte,IBD
0.0,0,MAP3K4,test,granulocyte,IBD
0.0,0,WEE1,test,granulocyte,IBD
0.0,0,CALR,test,granulocyte,IBD
0.0,0,AAK1,test,granulocyte,IBD
0.0,0,ATP6V1B2,test,granulocyte,IBD
0.0,0,COX4I1,test,granulocyte,IBD
0.0,0,COX6B1,test,granulocyte,IBD
0.0,0,APLP2,test,granulocyte,IBD
0.0,0,KEAP1,test,granulocyte,IBD
0.0,0,DPYD,test,granulocyte,IBD
0.0,0,ATP6V1A,test,granulocyte,IBD
0.0,0,LIG3,test,granulocyte,IBD
0.0,0,PDK4,test,gut endothelial cell,IBD
0.0,0,PLK2,test,gut endothelial cell,IBD
0.0,0,PNP,test,gut endothelial cell,IBD
0.0,0,SERPINB6,test,gut endothelial cell,IBD
0.0,0,CYSLTR1,test,gut endothelial cell,IBD
0.0,0,RBP1,test,gut endothelial cell,IBD
0.0,0,RCAN1,test,gut endothelial cell,IBD
0.0,0,CDKN1A,test,gut endothelial cell,IBD
0.0,0,NEU1,test,gut endothelial cell,IBD
0.0,0,MAPK7,test,gut endothelial cell,IBD
1.0,0,HRH1,test,gut endothelial cell,IBD
0.0,0,EPAS1,test,gut endothelial cell,IBD
0.0,0,DAPK3,test,gut endothelial cell,IBD
0.0,0,RRM2B,test,gut endothelial cell,IBD
0.0,0,RAMP2,test,gut endothelial cell,IBD
0.0,0,EIF2AK2,test,gut endothelial cell,IBD
0.0,0,STK35,test,gut endothelial cell,IBD
0.0,0,PRDX1,test,gut endothelial cell,IBD
0.0,0,WEE1,test,gut endothelial cell,IBD
0.0,0,NUAK1,test,gut endothelial cell,IBD
0.0,0,ITPR2,test,gut endothelial cell,IBD
0.0,0,MAP4,test,gut endothelial cell,IBD
1.0,0,SMAD7,test,gut endothelial cell,IBD
0.0,0,S100A6,test,gut endothelial cell,IBD
1.0,0,PTGS2,test,gut endothelial cell,IBD
0.0,0,FGF2,test,gut endothelial cell,IBD
0.0,0,CPE,test,gut endothelial cell,IBD
1.0,0,PRKD3,test,gut endothelial cell,IBD
0.0,0,ACADS,test,gut endothelial cell,IBD
0.0,0,ITGB3,test,gut endothelial cell,IBD
1.0,0,S1PR1,test,gut endothelial cell,IBD
0.0,0,CLASP1,test,gut endothelial cell,IBD
0.0,0,SLK,test,gut endothelial cell,IBD
0.0,0,NQO1,test,gut endothelial cell,IBD
0.0,0,HSPB1,test,gut endothelial cell,IBD
0.0,0,PML,test,gut endothelial cell,IBD
0.0,0,ATF2,test,gut endothelial cell,IBD
0.0,0,GRB2,test,hematopoietic stem cell,IBD
0.0,0,HBB,test,hematopoietic stem cell,IBD
0.0,0,ATP6V1G1,test,hematopoietic stem cell,IBD
0.0,0,HNRNPD,test,hematopoietic stem cell,IBD
0.0,0,C1QBP,test,hematopoietic stem cell,IBD
0.0,0,RIOK1,test,hematopoietic stem cell,IBD
0.0,0,PHB2,test,hematopoietic stem cell,IBD
1.0,0,PRKD3,test,hematopoietic stem cell,IBD
0.0,0,HDAC10,test,hematopoietic stem cell,IBD
0.0,0,GSTM2,test,hematopoietic stem cell,IBD
0.0,0,NPM1,test,hematopoietic stem cell,IBD
1.0,0,SELPLG,test,hematopoietic stem cell,IBD
0.0,0,PIM1,test,hematopoietic stem cell,IBD
0.0,0,IMPA2,test,hematopoietic stem cell,IBD
0.0,0,APLP2,test,hematopoietic stem cell,IBD
0.0,0,P3H1,test,hematopoietic stem cell,IBD
1.0,0,DDB1,test,hematopoietic stem cell,IBD
0.0,0,PRDX1,test,hematopoietic stem cell,IBD
0.0,0,PPT1,test,hematopoietic stem cell,IBD
0.0,0,CCT3,test,hematopoietic stem cell,IBD
0.0,0,GSTM4,test,hematopoietic stem cell,IBD
1.0,0,RBX1,test,hematopoietic stem cell,IBD
0.0,0,COX6B1,test,hematopoietic stem cell,IBD
0.0,0,PSMB1,test,hematopoietic stem cell,IBD
0.0,0,GPX7,test,hematopoietic stem cell,IBD
0.0,0,HSPA5,test,hematopoietic stem cell,IBD
0.0,0,CLK1,test,hematopoietic stem cell,IBD
0.0,0,LATS1,test,hematopoietic stem cell,IBD
0.0,0,TARS2,test,hematopoietic stem cell,IBD
0.0,0,CAT,test,hematopoietic stem cell,IBD
0.0,0,AKR1B1,test,hematopoietic stem cell,IBD
0.0,0,CALR,test,hematopoietic stem cell,IBD
0.0,0,CBX5,test,hematopoietic stem cell,IBD
0.0,0,DYRK1A,test,hematopoietic stem cell,IBD
1.0,0,ITGA4,test,hematopoietic stem cell,IBD
0.0,0,GCDH,test,hematopoietic stem cell,IBD
0.0,0,PKN2,test,hematopoietic stem cell,IBD
0.0,0,CALM2,test,hematopoietic stem cell,IBD
0.0,0,ELANE,test,hematopoietic stem cell,IBD
0.0,0,TBXAS1,test,hematopoietic stem cell,IBD
0.0,0,KEAP1,test,hematopoietic stem cell,IBD
0.0,0,EIF2AK2,test,hematopoietic stem cell,IBD
0.0,0,BMP2K,test,hematopoietic stem cell,IBD
0.0,0,CAMLG,test,hematopoietic stem cell,IBD
1.0,0,NCBP2,test,hematopoietic stem cell,IBD
0.0,0,ACADS,test,hematopoietic stem cell,IBD
0.0,0,PML,test,hematopoietic stem cell,IBD
0.0,0,CSNK1A1,test,hematopoietic stem cell,IBD
0.0,0,SF1,test,hematopoietic stem cell,IBD
0.0,0,FARSA,test,hematopoietic stem cell,IBD
0.0,0,MAP4K1,test,hematopoietic stem cell,IBD
0.0,0,PRKAG1,test,hematopoietic stem cell,IBD
0.0,0,PFAS,test,hematopoietic stem cell,IBD
0.0,0,ALDH1A1,test,hematopoietic stem cell,IBD
0.0,0,ITGA2B,test,hematopoietic stem cell,IBD
0.0,0,RANBP1,test,hematopoietic stem cell,IBD
0.0,0,COX4I1,test,hematopoietic stem cell,IBD
0.0,0,ACAD8,test,hepatocyte,IBD
0.0,0,CTPS1,test,hepatocyte,IBD
0.0,0,MAP4K4,test,hepatocyte,IBD
0.0,0,CALR,test,hepatocyte,IBD
0.0,0,F13B,test,hepatocyte,IBD
0.0,0,TUBG1,test,hepatocyte,IBD
0.0,0,SLC7A2,test,hepatocyte,IBD
0.0,0,CKS1B,test,hepatocyte,IBD
0.0,0,ACSS2,test,hepatocyte,IBD
0.0,0,ALDH1A1,test,hepatocyte,IBD
0.0,0,AGXT,test,hepatocyte,IBD
0.0,0,CBX5,test,hepatocyte,IBD
0.0,0,ITIH4,test,hepatocyte,IBD
0.0,0,PLOD3,test,hepatocyte,IBD
0.0,0,C5,test,hepatocyte,IBD
0.0,0,HBB,test,hepatocyte,IBD
0.0,0,NUAK1,test,hepatocyte,IBD
0.0,0,GCDH,test,hepatocyte,IBD
0.0,0,CPS1,test,hepatocyte,IBD
0.0,0,HNMT,test,hepatocyte,IBD
0.0,0,CPB2,test,hepatocyte,IBD
0.0,0,APLP2,test,hepatocyte,IBD
0.0,0,RANBP1,test,hepatocyte,IBD
0.0,0,GSK3B,test,hepatocyte,IBD
0.0,0,HPR,test,hepatocyte,IBD
1.0,0,RBX1,test,hepatocyte,IBD
0.0,0,F7,test,hepatocyte,IBD
0.0,0,SGPL1,test,hepatocyte,IBD
0.0,0,HPX,test,hepatocyte,IBD
0.0,0,PRDX1,test,hepatocyte,IBD
0.0,0,DHCR7,test,hepatocyte,IBD
0.0,0,GSTM4,test,hepatocyte,IBD
0.0,0,FARSA,test,hepatocyte,IBD
0.0,0,EGLN1,test,hepatocyte,IBD
0.0,0,IMPA2,test,hepatocyte,IBD
0.0,0,CAT,test,hepatocyte,IBD
0.0,0,AADAT,test,hepatocyte,IBD
0.0,0,PROC,test,hepatocyte,IBD
0.0,0,GSTA1,test,hepatocyte,IBD
0.0,0,CSAD,test,hepatocyte,IBD
0.0,0,KDM5D,test,hepatocyte,IBD
0.0,0,ATP6V1D,test,hepatocyte,IBD
0.0,0,MDM2,test,hepatocyte,IBD
0.0,0,P4HA1,test,hepatocyte,IBD
0.0,0,ABCC9,test,hepatocyte,IBD
0.0,0,FGA,test,hepatocyte,IBD
0.0,0,FTCD,test,hepatocyte,IBD
0.0,0,MAP4,test,hepatocyte,IBD
0.0,0,SMPD1,test,hepatocyte,IBD
1.0,0,NCBP2,test,hepatocyte,IBD
0.0,0,HSPA5,test,hepatocyte,IBD
0.0,0,PSMB1,test,hepatocyte,IBD
